,File Size,Block Size,Speed
0,64,4,7940539.0
1,64,8,10821524.0
2,64,16,15972885.0
3,64,32,20962191.0
4,64,64,34389688.0
5,64,128,
6,64,256,
7,64,512,
8,64,1024,
9,64,2048,
10,64,4096,
11,64,8192,
12,64,16384,
13,128,4,9129573.0
14,128,8,14200794.0
15,128,16,15881078.0
16,128,32,15881078.0
17,128,64,21643049.0
18,128,128,45475583.0
19,128,256,
20,128,512,
21,128,1024,
22,128,2048,
23,128,4096,
24,128,8192,
25,128,16384,
26,256,4,7518900.0
27,256,8,12228612.0
28,256,16,11207494.0
29,256,32,12812277.0
30,256,64,17096249.0
31,256,128,22940409.0
32,256,256,43286099.0
33,256,512,
34,256,1024,
35,256,2048,
36,256,4096,
37,256,8192,
38,256,16384,
39,512,4,5684095.0
40,512,8,8234036.0
41,512,16,12797441.0
42,512,32,17069844.0
43,512,64,13872122.0
44,512,128,13109944.0
45,512,256,16049269.0
46,512,512,46882458.0
47,512,1024,
48,512,2048,
49,512,4096,
50,512,8192,
51,512,16384,
52,1024,4,6650556.0
53,1024,8,9220512.0
54,1024,16,15080341.0
55,1024,32,12348754.0
56,1024,64,12037272.0
57,1024,128,18936769.0
58,1024,256,16789959.0
59,1024,512,19020633.0
60,1024,1024,18291580.0
61,1024,2048,
62,1024,4096,
63,1024,8192,
64,1024,16384,
65,2048,4,7343043.0
66,2048,8,11456214.0
67,2048,16,12862925.0
68,2048,32,12635867.0
69,2048,64,13138359.0
70,2048,128,13639023.0
71,2048,256,11770166.0
72,2048,512,16001943.0
73,2048,1024,12959958.0
74,2048,2048,16915790.0
75,2048,4096,
76,2048,8192,
77,2048,16384,
78,4096,4,7158858.0
79,4096,8,9707206.0
80,4096,16,10888456.0
81,4096,32,10239486.0
82,4096,64,12379160.0
83,4096,128,14378797.0
84,4096,256,14283162.0
85,4096,512,14271297.0
86,4096,1024,11940367.0
87,4096,2048,12299398.0
88,4096,4096,9663524.0
89,4096,8192,
90,4096,16384,
91,8192,4,6277120.0
92,8192,8,9513174.0
93,8192,16,11735662.0
94,8192,32,12468128.0
95,8192,64,12698523.0
96,8192,128,13365357.0
97,8192,256,13906289.0
98,8192,512,12432038.0
99,8192,1024,10877445.0
100,8192,2048,11098803.0
101,8192,4096,9954134.0
102,8192,8192,10582628.0
103,8192,16384,
104,16384,4,6427904.0
105,16384,8,9728392.0
106,16384,16,10045523.0
107,16384,32,8135557.0
108,16384,64,12003809.0
109,16384,128,12672310.0
110,16384,256,12790240.0
111,16384,512,13097393.0
112,16384,1024,9042267.0
113,16384,2048,10865073.0
114,16384,4096,4238853.0
115,16384,8192,9769885.0
116,16384,16384,9557904.0
117,32768,4,0.0
118,32768,8,0.0
119,32768,16,0.0
120,32768,32,0.0
121,32768,64,12885941.0
122,32768,128,13271681.0
123,32768,256,11397393.0
124,32768,512,13059814.0
125,32768,1024,8595948.0
126,32768,2048,10832365.0
127,32768,4096,10069668.0
128,32768,8192,5734793.0
129,32768,16384,7184169.0
130,65536,4,0.0
131,65536,8,0.0
132,65536,16,0.0
133,65536,32,0.0
134,65536,64,12161229.0
135,65536,128,11106265.0
136,65536,256,13922940.0
137,65536,512,11564649.0
138,65536,1024,10971941.0
139,65536,2048,9323645.0
140,65536,4096,9028432.0
141,65536,8192,8316829.0
142,65536,16384,9190227.0
143,131072,4,0.0
144,131072,8,0.0
145,131072,16,0.0
146,131072,32,0.0
147,131072,64,13017269.0
148,131072,128,12782698.0
149,131072,256,10949172.0
150,131072,512,9555518.0
151,131072,1024,9289270.0
152,131072,2048,7494986.0
153,131072,4096,7517328.0
154,131072,8192,6963711.0
155,131072,16384,6934286.0
156,262144,4,0.0
157,262144,8,0.0
158,262144,16,0.0
159,262144,32,0.0
160,262144,64,8668232.0
161,262144,128,11396523.0
162,262144,256,9859870.0
163,262144,512,11064178.0
164,262144,1024,8483571.0
165,262144,2048,8721520.0
166,262144,4096,8488024.0
167,262144,8192,7753697.0
168,262144,16384,7048612.0
169,524288,4,0.0
170,524288,8,0.0
171,524288,16,0.0
172,524288,32,0.0
173,524288,64,10670995.0
174,524288,128,12334743.0
175,524288,256,11479684.0
176,524288,512,10889768.0
177,524288,1024,7985129.0
178,524288,2048,8329166.0
179,524288,4096,8485823.0
180,524288,8192,6862216.0
181,524288,16384,8016012.0
182,1048576,4,0.0
183,1048576,8,0.0
184,1048576,16,0.0
185,1048576,32,0.0
186,1048576,64,256540.0
187,1048576,128,252931.0
188,1048576,256,311589.0
189,1048576,512,477138.0
190,1048576,1024,629908.0
191,1048576,2048,694574.0
192,1048576,4096,697595.0
193,1048576,8192,717803.0
194,1048576,16384,731975.0
